0.903747,0.249799
0.294931,0.672649
0.522255,0.961132
0.653432,0.070531
0.180731,0.516040
0.212840,0.415060
0.587083,0.726130
0.402061,0.899810
0.228480,0.735162
0.930772,0.492767
0.907365,0.525078
0.761664,0.295650
0.286368,0.721524
0.778325,0.974563
0.083125,0.334776
0.371882,0.718971
0.510739,0.013352
0.417029,0.956530
0.362841,0.387053
0.480569,0.978237
0.030173,0.362478
0.386089,0.804584
0.617074,0.718137
0.916926,0.718099
0.378676,0.087942
0.351162,0.937008
0.607331,0.737206
0.202002,0.247250
0.437916,0.533013
0.325913,0.574760
0.703171,0.144831
0.458917,0.938159
0.084077,0.695251
0.332037,0.099558
0.920465,0.571503
0.704752,0.683618
0.227857,0.037726
0.382792,0.908053
0.140559,0.173861
0.313904,0.256278
0.157025,0.513677
0.172018,0.170862
0.574211,0.138268
0.283338,0.113085
0.484208,0.363605
0.792987,0.450774
0.041981,0.448406
0.923437,0.724087
0.505534,0.385970
0.791954,0.458420
0.219350,0.971642
0.867991,0.535316
0.294173,0.417087
0.680152,0.922733
0.447413,0.493322
0.950053,0.114973
0.076930,0.430768
0.796900,0.150566
0.213197,0.505423
0.365102,0.226307
0.137823,0.772680
0.876540,0.737616
0.885036,0.849600
0.379228,0.515730
0.252389,0.527051
0.998612,0.729109
0.874672,0.016901
0.054103,0.157593
0.343100,0.489709
0.848083,0.171295
0.258688,0.759720
0.131972,0.577521
0.870419,0.016809
0.646002,0.722971
0.552702,0.836480
0.016839,0.788233
0.827292,0.238202
0.019854,0.730756
0.715131,0.101580
0.757219,0.795228
0.174782,0.176433
0.221805,0.858115
0.571303,0.027389
0.528430,0.480976
0.811185,0.038407
0.039576,0.625791
0.467578,0.281385
0.827021,0.824139
0.025696,0.369846
0.222471,0.194773
0.724904,0.018987
0.943354,0.663534
0.713564,0.879256
0.334261,0.967356
0.635440,0.488495
0.080434,0.807886
0.676815,0.889226
0.658545,0.883811
0.598758,0.311527
0.783902,0.657318
0.367349,0.057358
0.359007,0.510305
0.128568,0.275187
0.091515,0.221538
0.073093,0.144081
0.714649,0.906016
0.918335,0.804663
0.699778,0.479586
0.150973,0.611674
0.631279,0.221200
0.668127,0.965052
0.563883,0.968575
0.303841,0.225336
0.481096,0.563923
0.649319,0.178128
0.305834,0.869040
0.225946,0.555134
0.872167,0.151158
0.713038,0.481740
0.750059,0.637618
0.058618,0.751680
0.519719,0.297725
0.561835,0.501580
0.255574,0.598752
0.350398,0.813249
0.838358,0.080270
0.726741,0.244960
0.164988,0.535773
0.699985,0.999067
0.848299,0.218771
0.330024,0.162436
0.496775,0.287873
0.227202,0.829402
0.496748,0.884519
0.394922,0.013183
0.826703,0.079740
0.330101,0.956835
0.304986,0.869726
0.646350,0.329569
0.761702,0.838408
0.471783,0.021418
0.920344,0.334575
0.144148,0.372089
0.888683,0.913654
0.606422,0.384200
0.844901,0.289937
0.173003,0.319901
0.373633,0.816765
0.452622,0.044004
0.905455,0.374482
0.358380,0.739275
0.497793,0.528621
0.914750,0.988656
0.461887,0.775824
0.762642,0.935359
0.906963,0.354944
0.319702,0.775248
0.425260,0.321197
0.608228,0.293196
0.150922,0.819113
0.551450,0.265534
0.709296,0.897536
0.618808,0.768314
0.321257,0.465608
0.638939,0.490345
0.435469,0.688218
0.891890,0.920528
0.341086,0.548435
0.621343,0.740007
0.652205,0.428079
0.403619,0.625901
0.177384,0.835836
0.019269,0.631126
0.684344,0.495873
0.010236,0.668867
0.532484,0.827331
0.061991,0.031659
0.346202,0.189973
0.258837,0.354647
0.212519,0.784974
0.460768,0.974159
0.096804,0.199444
0.426721,0.133398
0.272588,0.442997
0.327168,0.198828
0.018997,0.876131
0.220961,0.350751
0.270369,0.280456
0.886992,0.876473
0.690680,0.970347
0.654292,0.061321
0.927639,0.940777
0.315683,0.025297
0.576298,0.787897
0.514690,0.804113
0.624873,0.863286
0.306164,0.729857
0.510986,0.786306
0.915493,0.631096
0.698057,0.535521
0.922480,0.709093
0.286295,0.475678
0.992748,0.849708
0.604007,0.318297
0.675176,0.933434
0.629912,0.664210
0.810413,0.474499
0.885595,0.733652
0.662884,0.831814
0.991384,0.087967
0.610119,0.138908
0.002371,0.661195
0.068883,0.504285
0.417030,0.944326
0.180145,0.052521
0.275585,0.926074
0.603744,0.126198
0.727725,0.498010
0.263727,0.875060
0.924598,0.517468
0.669999,0.187646
0.893346,0.752111
0.216662,0.502838
0.304898,0.374495
0.569534,0.454730
0.431165,0.230558
0.680336,0.144444
0.148373,0.226224
0.461655,0.037141
0.707309,0.674145
0.039978,0.372259
0.367590,0.402271
0.582288,0.841662
0.148588,0.008189
0.966606,0.698680
0.322269,0.789890
0.368322,0.399150
0.990884,0.562225
0.957608,0.489767
0.509392,0.671883
0.530572,0.455912
0.126542,0.964449
0.038692,0.210243
0.907244,0.092332
0.111131,0.422408
0.389971,0.984187
0.890554,0.669183
0.098077,0.033474
0.275868,0.787257
0.284377,0.804105
0.572798,0.757054
0.302653,0.613266
0.295494,0.946745
0.728262,0.209553
0.587085,0.072394
0.165517,0.260215
0.899886,0.924269
0.250602,0.721332
0.131058,0.846928
0.275255,0.901330
0.095119,0.728499
0.872176,0.410333
0.390151,0.144111
0.704236,0.706647
0.757858,0.609713
0.062486,0.187657
0.195038,0.998891
0.171172,0.514667
0.767801,0.069229
0.946031,0.318286
0.623073,0.649476
0.790405,0.508584
0.111414,0.196647
0.499305,0.742815
0.537286,0.310811
0.125503,0.687101
0.752785,0.036457
0.887314,0.531723
0.804819,0.462956
0.914879,0.705997
0.774869,0.554079
0.978811,0.720085
0.191831,0.150113
0.847789,0.119395
0.529059,0.994492
0.431568,0.776872
0.786041,0.834549
0.031352,0.988545
0.438488,0.310288
0.362567,0.219298
0.001198,0.444886
0.104915,0.549245
0.537794,0.967908
0.825936,0.844863
0.555773,0.597613
0.757833,0.349725
0.497757,0.188029
0.149294,0.562166
0.897279,0.756852
0.574035,0.339231
0.971038,0.820739
0.431712,0.097767
0.924960,0.099879
0.449747,0.703498
0.562113,0.037944
0.803144,0.606465
0.501456,0.204955
0.090056,0.326436
0.295887,0.282455
0.333083,0.889595
0.982287,0.967877
0.915135,0.605019
0.023298,0.795621
0.401355,0.526328
0.153587,0.158980
0.303803,0.707760
0.515437,0.851071
0.773443,0.188090
0.061205,0.573223
0.430594,0.051383
0.342555,0.446354
0.608999,0.005641
0.572524,0.316734
0.940179,0.351890
0.422421,0.610475
0.136403,0.990128
0.794096,0.402173
0.749402,0.076345
0.639807,0.351614
0.258621,0.439260
0.674382,0.847951
0.548546,0.209663
0.100996,0.410380
0.972821,0.396406
0.821279,0.825855
0.873074,0.069963
0.740452,0.723196
0.265478,0.135381
0.744864,0.944858
0.330115,0.961568
0.385623,0.932212
0.234905,0.321215
0.201354,0.309878
0.188440,0.629621
0.223885,0.804498
0.391488,0.577788
0.906283,0.439369
0.153921,0.037561
0.092213,0.879650
0.623130,0.440055
0.038245,0.641084
0.018880,0.710375
0.604663,0.004367
0.431928,0.919930
0.795301,0.728383
0.836009,0.141357
0.113882,0.870254
0.662263,0.120908
0.524562,0.235352
0.919664,0.305857
0.765730,0.127556
0.682677,0.038872
0.226324,0.642921
0.552518,0.166853
0.725733,0.511140
0.878840,0.200748
0.650104,0.539058
0.539334,0.381035
0.220903,0.660085
0.840028,0.539805
0.482786,0.063968
0.442913,0.664767
0.373442,0.157709
0.738653,0.203503
0.344498,0.351441
0.899881,0.299259
0.702693,0.444172
0.057813,0.123316
0.435417,0.062374
0.360502,0.200757
0.320218,0.256398
0.529576,0.076858
0.860541,0.109426
0.644292,0.735067
0.956587,0.929926
0.915969,0.250857
0.095319,0.221936
0.561567,0.998590
0.353737,0.680921
0.895732,0.799616
0.038507,0.605248
0.834226,0.471559
0.890420,0.623106
0.471379,0.253739
0.101849,0.066639
0.506648,0.601762
0.780475,0.380183
0.533370,0.600841
0.610621,0.906498
0.476934,0.028521
0.037490,0.789524
0.242731,0.154640
0.932704,0.321172
0.724392,0.177320
0.171015,0.995888
0.531446,0.680950
0.026247,0.167030
0.781347,0.072900
0.808261,0.269305
0.205792,0.731956
0.041416,0.144436
0.003119,0.046459
0.601054,0.199142
0.083971,0.355980
0.893369,0.098199
0.637281,0.260160
0.543017,0.193238
0.444881,0.414945
0.547701,0.191746
0.595551,0.863597
0.758678,0.305848
0.774014,0.861903
0.739672,0.849495
0.228930,0.209705
0.857082,0.331146
0.895345,0.280360
0.817877,0.906437
0.963308,0.657114
0.877576,0.961752
0.285239,0.853464
0.846712,0.175221
